CHAVE DE ACESSO,MODELO,SÉRIE,NÚMERO,NATUREZA DA OPERAÇÃO,DATA EMISSÃO,CPF/CNPJ Emitente,RAZÃO SOCIAL EMITENTE,INSCRIÇÃO ESTADUAL EMITENTE,UF EMITENTE,MUNICÍPIO EMITENTE,CNPJ DESTINATÁRIO,NOME DESTINATÁRIO,UF DESTINATÁRIO,INDICADOR IE DESTINATÁRIO,DESTINO DA OPERAÇÃO,CONSUMIDOR FINAL,PRESENÇA DO COMPRADOR,NÚMERO PRODUTO,DESCRIÇÃO DO PRODUTO/SERVIÇO,CÓDIGO NCM/SH,NCM/SH (TIPO DE PRODUTO),CFOP,QUANTIDADE,UNIDADE,VALOR UNITÁRIO,VALOR TOTAL
41240105360051000148550010000010821576569133,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,1082,Remessa,2024-03-04 04:05:18,19084308336673,TERRA SUL EDITORA LTDA,9045325501,PR,CURITIBA,19108823558379,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",2,Geografia 5 - Coleção Gosto de Saber,49019900,"Outros livros, brochuras e impressos semelhantes",6949,53.0,EX,8.07,427.71
35240134028316923228550010003680821895807710,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,368082,RETORNO DE MATERIAL DEPOSITADO EM ARMAZEM GERAL,2024-03-28 19:18:08,89632822440375,EMPRES BRASILEIRA DE CORREIOS E TELEGRAFOS,112388853119,SP,CAJAMAR,22983422327756,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,49,2023-E VOCE-2020,49019900,"Outros livros, brochuras e impressos semelhantes",6906,1.0,UNIDAD,4.5,4.5
35240162136304003820550010000683001779765870,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,68300,REMESSA CONTA E ORDEM DE TERCEIROS,2024-03-05 20:54:52,29165491408110,EDITORA MODERNA LTDA.,796239274118,SP,GUARULHOS,21201704902971,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,1,SE LIGA NA LIN 7 E3 0008P24010007LE,49019900,"Outros livros, brochuras e impressos semelhantes",6949,22.0,UNIDAD,19.98,439.56
13240181243735001977550110003126831434389385,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,11,312683,Venda produção estab.destinada a não contribuinte / Venda,2024-03-16 12:34:16,44521467867283,POSITIVO TECNOLOGIA S/A,62005901,AM,MANAUS,68668267515177,UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA,BA,CONTRIBUINTE ISENTO,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,1,VAIO FE14 VJFE49F11X B0111H,84713012,"Máquinas digitais de processamento de dados, bateria/elétrica, portáteis, peso < 3,5 kg, tamanho <= 560 cm2",6107,1.0,PEÇA,3543.03,3543.03
35240161186490000157551000000169671147626930,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,100,16967,REMESSA - ENTREGA FUTURA,2024-03-30 10:43:35,70675018478436,EDITORA FTD S.A.,104639530113,SP,SAO PAULO,15088450468318,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",36,PNLD 2023 Obj2 - Bons Amigos - Livro Praticas - Mat 2o 0248P23020002LA,49019900,"Outros livros, brochuras e impressos semelhantes",6117,66.0,UNIDAD,11.18,737.88
23240122808990000121550010000050761000066380,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,5076,Venda de mercadoria adquirida ou recebida de terceiros em op,2024-03-24 18:23:29,47447981822510,B2G MEDICAL COMERCIO DE PRODUTOS MEDICOS E CIRURGICOS LTDA,64598136,CE,FORTALEZA,69113259948253,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA",BA,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,1,SEQ:001 ANEL VEDAO,85167100,"Aparelhos para preparação de café ou de chá, eletrotérmicos",6403,10.0,UNI,36.1,361.0
35240134028316923228550010003682871190911646,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,1,368287,RETORNO DE MATERIAL DEPOSITADO EM ARMAZEM GERAL,2024-03-03 22:33:20,56870310273312,EMPRES BRASILEIRA DE CORREIOS E TELEGRAFOS,112388853119,SP,CAJAMAR,58850583185910,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,0 - NÃO SE APLICA,51,2023-CURUMIM-2020,49019900,"Outros livros, brochuras e impressos semelhantes",6906,1.0,UNIDAD,5.0,5.0
35240161186490000157551000000169671147626930,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,100,16967,REMESSA - ENTREGA FUTURA,2024-03-12 05:34:53,71858144604937,EDITORA FTD S.A.,104639530113,SP,SAO PAULO,49716777669215,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",29,PNLD23 Obj2 - Livro de prat. - L. Port. - 4o ano A Conquista 0171P23010004LA,49019900,"Outros livros, brochuras e impressos semelhantes",6117,1886.0,UNIDAD,4.63,8732.18
35240161186490000157551000000169671147626930,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,100,16967,REMESSA - ENTREGA FUTURA,2024-03-31 08:36:42,47159875885728,EDITORA FTD S.A.,104639530113,SP,SAO PAULO,88619060115507,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",37,PNLD 2023 Obj2 - Bons Amigos - Livro Praticas - Mat 3o 0248P23020003LA,49019900,"Outros livros, brochuras e impressos semelhantes",6117,68.0,UNIDAD,11.01,748.68
35240161186490000157551000000169671147626930,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,100,16967,REMESSA - ENTREGA FUTURA,2024-03-08 13:08:24,11767907341274,EDITORA FTD S.A.,104639530113,SP,SAO PAULO,61577696168616,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",1,PNLD 2023 Obj2 - Livro de prat - Arte - 1o ano - Entrelacos 0254P23060001LA,49019900,"Outros livros, brochuras e impressos semelhantes",6117,1436.0,UNIDAD,2.6,3733.6
35240161186490000157551000000169671147626930,55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A,100,16967,REMESSA - ENTREGA FUTURA,2024-03-22 10:07:55,91832982576066,EDITORA FTD S.A.,104639530113,SP,SAO PAULO,58183003421258,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,DF,NÃO CONTRIBUINTE,2 - OPERAÇÃO INTERESTADUAL,1 - CONSUMIDOR FINAL,"9 - OPERAÇÃO NÃO PRESENCIAL, OUTROS",38,PNLD 2023 Obj2 - Bons Amigos - Livro Praticas - Hist 4o 0204P23040004LA,49019900,"Outros livros, brochuras e impressos semelhantes",6117,357.0,UNIDAD,5.27,1881.39
